Date,Customer_ID,Historical_Sales,Customer_Trends_Score,Sales_Channel,Revenue
2021-09-27 05:00:00,2769,13276.5655,0.186403,Retail,33191.4138
2021-09-27 06:00:00,4868,13276.6655,0.186404,Online,30536.3307
2021-09-27 07:00:00,3008,13276.7655,0.186406,Retail,33191.9138
2021-09-27 08:00:00,2054,13276.8655,0.186408,Wholesale,29209.1042
2021-09-27 09:00:00,1363,13276.9655,0.186409,Wholesale,29209.3242
2021-09-27 10:00:00,2344,13277.0655,0.186411,Retail,33192.6639
2021-09-27 11:00:00,2111,13277.1655,0.186412,Wholesale,29209.7642
2021-09-27 12:00:00,1935,13277.2655,0.186414,Retail,33193.1639
2021-09-27 13:00:00,3607,13277.3655,0.186415,Online,30537.9408
2021-09-27 14:00:00,4358,13277.4655,0.186417,Retail,33193.6639
2021-09-27 15:00:00,4090,13277.5656,0.186418,Online,30538.4008
2021-09-27 16:00:00,4153,13277.6656,0.18642,Online,30538.6308
2021-09-27 17:00:00,3072,13277.7656,0.186421,Wholesale,29211.0842
2021-09-27 18:00:00,3645,13277.8656,0.186423,Online,30539.0908
2021-09-27 19:00:00,4432,13277.9656,0.186424,Online,30539.3208
2021-09-27 20:00:00,1384,13278.0656,0.186426,Online,30539.5508
2021-09-27 21:00:00,1039,13278.1656,0.186427,Wholesale,29211.9642
2021-09-27 22:00:00,4425,13278.2656,0.186429,Wholesale,29212.1842
2021-09-27 23:00:00,1011,13278.3656,0.186431,Retail,33195.9139
2021-09-28 00:00:00,3379,13278.4656,0.186432,Wholesale,29212.6243
2021-09-28 01:00:00,3056,13278.5656,0.186434,Retail,33196.4139
2021-09-28 02:00:00,3127,13278.6656,0.186435,Wholesale,29213.0643
2021-09-28 03:00:00,2174,13278.7656,0.186437,Retail,33196.9139
2021-09-28 04:00:00,3392,13278.8656,0.186438,Online,30541.3908
2021-09-28 05:00:00,4489,13278.9656,0.18644,Online,30541.6208
2021-09-28 06:00:00,1307,13279.0656,0.186441,Retail,33197.664
2021-09-28 07:00:00,3973,13279.1656,0.186443,Online,30542.0808
2021-09-28 08:00:00,4763,13279.2656,0.186444,Wholesale,29214.3843
2021-09-28 09:00:00,3139,13279.3656,0.186446,Wholesale,29214.6043
2021-09-28 10:00:00,4049,13279.4656,0.186447,Wholesale,29214.8243
2021-09-28 11:00:00,3202,13279.5656,0.186449,Wholesale,29215.0443
2021-09-28 12:00:00,1521,13279.6656,0.18645,Online,30543.2309
2021-09-28 13:00:00,1213,13279.7656,0.186452,Wholesale,29215.4843
2021-09-28 14:00:00,1320,13279.8656,0.186453,Online,30543.6909
2021-09-28 15:00:00,2411,13279.9656,0.186455,Retail,33199.914
2021-09-28 16:00:00,4314,13280.0656,0.186457,Online,30544.1509
2021-09-28 17:00:00,1132,13280.1656,0.186458,Retail,33200.414
2021-09-28 18:00:00,4093,13280.2656,0.18646,Online,30544.6109
2021-09-28 19:00:00,4970,13280.3656,0.186461,Retail,33200.914
2021-09-28 20:00:00,1612,13280.4656,0.186463,Online,30545.0709
2021-09-28 21:00:00,1749,13280.5656,0.186464,Retail,33201.414
2021-09-28 22:00:00,3282,13280.6656,0.186466,Retail,33201.664
2021-09-28 23:00:00,1254,13280.7656,0.186467,Retail,33201.914
2021-09-29 00:00:00,2755,13280.8656,0.186469,Retail,33202.164
2021-09-29 01:00:00,3057,13280.9656,0.18647,Retail,33202.414
2021-09-29 02:00:00,1317,13281.0656,0.186472,Retail,33202.6641
2021-09-29 03:00:00,3716,13281.1656,0.186473,Wholesale,29218.5644
2021-09-29 04:00:00,2908,13281.2656,0.186475,Online,30546.9109
2021-09-29 05:00:00,1884,13281.3656,0.186476,Retail,33203.4141
2021-09-29 06:00:00,2548,13281.4656,0.186478,Retail,33203.6641
2021-09-29 07:00:00,3555,13281.5656,0.18648,Wholesale,29219.4444
2021-09-29 08:00:00,1736,13281.6656,0.186481,Retail,33204.1641
2021-09-29 09:00:00,1317,13281.7656,0.186483,Retail,33204.4141
2021-09-29 10:00:00,2108,13281.8656,0.186484,Retail,33204.6641
2021-09-29 11:00:00,4196,13281.9656,0.186486,Wholesale,29220.3244
2021-09-29 12:00:00,3321,13282.0656,0.186487,Retail,33205.1641
2021-09-29 13:00:00,1944,13282.1656,0.186489,Retail,33205.4141
2021-09-29 14:00:00,1531,13282.2656,0.18649,Retail,33205.6641
2021-09-29 15:00:00,3875,13282.3656,0.186492,Online,30549.441
2021-09-29 16:00:00,1907,13282.4656,0.186493,Retail,33206.1641
2021-09-29 17:00:00,3050,13282.5657,0.186495,Online,30549.901
2021-09-29 18:00:00,2580,13282.6657,0.186496,Retail,33206.6641
2021-09-29 19:00:00,4308,13282.7657,0.186498,Retail,33206.9141
2021-09-29 20:00:00,2236,13282.8657,0.186499,Wholesale,29222.3044
2021-09-29 21:00:00,4895,13282.9657,0.186501,Retail,33207.4141
2021-09-29 22:00:00,2445,13283.0657,0.186502,Online,30551.051
2021-09-29 23:00:00,3169,13283.1657,0.186504,Retail,33207.9142
2021-09-30 00:00:00,1421,13283.2657,0.186506,Retail,33208.1642
2021-09-30 01:00:00,4570,13283.3657,0.186507,Online,30551.741
2021-09-30 02:00:00,2034,13283.4657,0.186509,Retail,33208.6642
2021-09-30 03:00:00,1532,13283.5657,0.18651,Online,30552.201
2021-09-30 04:00:00,2411,13283.6657,0.186512,Retail,33209.1642
2021-09-30 05:00:00,1836,13283.7657,0.186513,Online,30552.6611
2021-09-30 06:00:00,4904,13283.8657,0.186515,Retail,33209.6642
2021-09-30 07:00:00,1249,13283.9657,0.186516,Online,30553.1211
2021-09-30 08:00:00,4397,13284.0657,0.186518,Retail,33210.1642
2021-09-30 09:00:00,2330,13284.1657,0.186519,Online,30553.5811
2021-09-30 10:00:00,1223,13284.2657,0.186521,Wholesale,29225.3845
2021-09-30 11:00:00,3407,13284.3657,0.186522,Wholesale,29225.6045
2021-09-30 12:00:00,4716,13284.4657,0.186524,Retail,33211.1642
2021-09-30 13:00:00,3280,13284.5657,0.186525,Wholesale,29226.0445
2021-09-30 14:00:00,1552,13284.6657,0.186527,Online,30554.7311
2021-09-30 15:00:00,2439,13284.7657,0.186528,Online,30554.9611
2021-09-30 16:00:00,1550,13284.8657,0.18653,Retail,33212.1642
2021-09-30 17:00:00,3408,13284.9657,0.186532,Wholesale,29226.9245
2021-09-30 18:00:00,2112,13285.0657,0.186533,Retail,33212.6643
2021-09-30 19:00:00,1479,13285.1657,0.186535,Retail,33212.9143
2021-09-30 20:00:00,1684,13285.2657,0.186536,Wholesale,29227.5846
2021-09-30 21:00:00,3968,13285.3657,0.186538,Wholesale,29227.8046
2021-09-30 22:00:00,3040,13285.4657,0.186539,Wholesale,29228.0246
2021-09-30 23:00:00,3471,13285.5657,0.186541,Online,30556.8011
2021-10-01 00:00:00,2552,13285.6657,0.186542,Wholesale,29228.4646
2021-10-01 01:00:00,4135,13285.7657,0.186544,Online,30557.2611
2021-10-01 02:00:00,2982,13285.8657,0.186545,Online,30557.4911
2021-10-01 03:00:00,4540,13285.9657,0.186547,Retail,33214.9143
2021-10-01 04:00:00,1064,13286.0657,0.186548,Retail,33215.1643
2021-10-01 05:00:00,1627,13286.1657,0.18655,Retail,33215.4143
2021-10-01 06:00:00,3758,13286.2657,0.186551,Retail,33215.6643
2021-10-01 07:00:00,2833,13286.3657,0.186553,Retail,33215.9143
2021-10-01 08:00:00,3211,13286.4657,0.186555,Retail,33216.1643
2021-10-01 09:00:00,3069,13286.5657,0.186556,Wholesale,29230.4446
2021-10-01 10:00:00,3927,13286.6657,0.186558,Online,30559.3312
2021-10-01 11:00:00,3113,13286.7657,0.186559,Online,30559.5612
2021-10-01 12:00:00,4824,13286.8657,0.186561,Wholesale,29231.1046
2021-10-01 13:00:00,4874,13286.9657,0.186562,Online,30560.0212
2021-10-01 14:00:00,4171,13287.0657,0.186564,Online,30560.2512
2021-10-01 15:00:00,3406,13287.1657,0.186565,Wholesale,29231.7646
2021-10-01 16:00:00,4485,13287.2657,0.186567,Wholesale,29231.9846
2021-10-01 17:00:00,2289,13287.3657,0.186568,Online,30560.9412
2021-10-01 18:00:00,3975,13287.4657,0.18657,Retail,33218.6644
2021-10-01 19:00:00,1303,13287.5658,0.186571,Wholesale,29232.6447
2021-10-01 20:00:00,4233,13287.6658,0.186573,Online,30561.6312
2021-10-01 21:00:00,1390,13287.7658,0.186574,Online,30561.8612
2021-10-01 22:00:00,2238,13287.8658,0.186576,Wholesale,29233.3047
2021-10-01 23:00:00,2179,13287.9658,0.186577,Wholesale,29233.5247
2021-10-02 00:00:00,3776,13288.0658,0.186579,Wholesale,29233.7447
2021-10-02 01:00:00,4540,13288.1658,0.186581,Retail,33220.4144
2021-10-02 02:00:00,2009,13288.2658,0.186582,Online,30563.0113
2021-10-02 03:00:00,2214,13288.3658,0.186584,Online,30563.2413
2021-10-02 04:00:00,2959,13288.4658,0.186585,Retail,33221.1644
2021-10-02 05:00:00,3492,13288.5658,0.186587,Retail,33221.4144
2021-10-02 06:00:00,1086,13288.6658,0.186588,Wholesale,29235.0647
2021-10-02 07:00:00,2797,13288.7658,0.18659,Wholesale,29235.2847
2021-10-02 08:00:00,4012,13288.8658,0.186591,Online,30564.3913
2021-10-02 09:00:00,1555,13288.9658,0.186593,Retail,33222.4144
2021-10-02 10:00:00,1349,13289.0658,0.186594,Wholesale,29235.9447
2021-10-02 11:00:00,3497,13289.1658,0.186596,Wholesale,29236.1647
2021-10-02 12:00:00,2595,13289.2658,0.186597,Wholesale,29236.3847
2021-10-02 13:00:00,4155,13289.3658,0.186599,Retail,33223.4145
2021-10-02 14:00:00,3367,13289.4658,0.1866,Wholesale,29236.8247
2021-10-02 15:00:00,4621,13289.5658,0.186602,Online,30566.0013
2021-10-02 16:00:00,1233,13289.6658,0.186604,Wholesale,29237.2647
2021-10-02 17:00:00,4547,13289.7658,0.186605,Online,30566.4613
2021-10-02 18:00:00,3729,13289.8658,0.186607,Retail,33224.6645
2021-10-02 19:00:00,3692,13289.9658,0.186608,Wholesale,29237.9248
2021-10-02 20:00:00,2028,13290.0658,0.18661,Retail,33225.1645
2021-10-02 21:00:00,2515,13290.1658,0.186611,Wholesale,29238.3648
2021-10-02 22:00:00,2640,13290.2658,0.186613,Wholesale,29238.5848
2021-10-02 23:00:00,1671,13290.3658,0.186614,Retail,33225.9145
2021-10-03 00:00:00,2552,13290.4658,0.186616,Wholesale,29239.0248
2021-10-03 01:00:00,2294,13290.5658,0.186617,Wholesale,29239.2448
2021-10-03 02:00:00,2034,13290.6658,0.186619,Wholesale,29239.4648
2021-10-03 03:00:00,4611,13290.7658,0.18662,Wholesale,29239.6848
2021-10-03 04:00:00,3007,13290.8658,0.186622,Retail,33227.1645
2021-10-03 05:00:00,3963,13290.9658,0.186623,Wholesale,29240.1248
2021-10-03 06:00:00,2993,13291.0658,0.186625,Retail,33227.6646
2021-10-03 07:00:00,2318,13291.1658,0.186626,Online,30569.6814
2021-10-03 08:00:00,1772,13291.2658,0.186628,Wholesale,29240.7848
2021-10-03 09:00:00,4575,13291.3658,0.18663,Wholesale,29241.0048
2021-10-03 10:00:00,2539,13291.4658,0.186631,Retail,33228.6646
2021-10-03 11:00:00,3628,13291.5658,0.186633,Retail,33228.9146
2021-10-03 12:00:00,2684,13291.6658,0.186634,Retail,33229.1646
2021-10-03 13:00:00,2893,13291.7658,0.186636,Retail,33229.4146
2021-10-03 14:00:00,4328,13291.8658,0.186637,Online,30571.2914
2021-10-03 15:00:00,4567,13291.9658,0.186639,Online,30571.5214
2021-10-03 16:00:00,1753,13292.0658,0.18664,Retail,33230.1646
2021-10-03 17:00:00,4327,13292.1658,0.186642,Retail,33230.4146
2021-10-03 18:00:00,3588,13292.2658,0.186643,Online,30572.2114
2021-10-03 19:00:00,4230,13292.3658,0.186645,Retail,33230.9146
2021-10-03 20:00:00,1665,13292.4658,0.186646,Retail,33231.1646
2021-10-03 21:00:00,1719,13292.5659,0.186648,Wholesale,29243.6449
2021-10-03 22:00:00,3654,13292.6659,0.186649,Wholesale,29243.8649
2021-10-03 23:00:00,1683,13292.7659,0.186651,Retail,33231.9146
2021-10-04 00:00:00,2837,13292.8659,0.186652,Wholesale,29244.3049
2021-10-04 01:00:00,1499,13292.9659,0.186654,Wholesale,29244.5249
2021-10-04 02:00:00,3592,13293.0659,0.186656,Retail,33232.6647
2021-10-04 03:00:00,4589,13293.1659,0.186657,Wholesale,29244.9649
2021-10-04 04:00:00,4344,13293.2659,0.186659,Retail,33233.1647
2021-10-04 05:00:00,1414,13293.3659,0.18666,Wholesale,29245.4049
2021-10-04 06:00:00,4872,13293.4659,0.186662,Online,30574.9715
2021-10-04 07:00:00,2550,13293.5659,0.186663,Retail,33233.9147
2021-10-04 08:00:00,4722,13293.6659,0.186665,Online,30575.4315
2021-10-04 09:00:00,2924,13293.7659,0.186666,Retail,33234.4147
2021-10-04 10:00:00,3059,13293.8659,0.186668,Retail,33234.6647
2021-10-04 11:00:00,2338,13293.9659,0.186669,Wholesale,29246.7249
2021-10-04 12:00:00,1535,13294.0659,0.186671,Retail,33235.1647
2021-10-04 13:00:00,1318,13294.1659,0.186672,Online,30576.5815
2021-10-04 14:00:00,3430,13294.2659,0.186674,Wholesale,29247.3849
2021-10-04 15:00:00,1067,13294.3659,0.186675,Retail,33235.9147
2021-10-04 16:00:00,2892,13294.4659,0.186677,Wholesale,29247.825
2021-10-04 17:00:00,1542,13294.5659,0.186679,Online,30577.5016
2021-10-04 18:00:00,4604,13294.6659,0.18668,Retail,33236.6647
2021-10-04 19:00:00,2120,13294.7659,0.186682,Retail,33236.9147
2021-10-04 20:00:00,2853,13294.8659,0.186683,Wholesale,29248.705
2021-10-04 21:00:00,1176,13294.9659,0.186685,Online,30578.4216
2021-10-04 22:00:00,4834,13295.0659,0.186686,Online,30578.6516
2021-10-04 23:00:00,4470,13295.1659,0.186688,Retail,33237.9148
2021-10-05 00:00:00,4081,13295.2659,0.186689,Wholesale,29249.585
2021-10-05 01:00:00,4441,13295.3659,0.186691,Retail,33238.4148
2021-10-05 02:00:00,1122,13295.4659,0.186692,Wholesale,29250.025
2021-10-05 03:00:00,2063,13295.5659,0.186694,Wholesale,29250.245
2021-10-05 04:00:00,3103,13295.6659,0.186695,Retail,33239.1648
2021-10-05 05:00:00,3632,13295.7659,0.186697,Retail,33239.4148
2021-10-05 06:00:00,4504,13295.8659,0.186698,Wholesale,29250.905
2021-10-05 07:00:00,4196,13295.9659,0.1867,Wholesale,29251.125
2021-10-05 08:00:00,2897,13296.0659,0.186701,Online,30580.9516
2021-10-05 09:00:00,3561,13296.1659,0.186703,Wholesale,29251.565
2021-10-05 10:00:00,1088,13296.2659,0.186705,Wholesale,29251.785
2021-10-05 11:00:00,4983,13296.3659,0.186706,Wholesale,29252.005
2021-10-05 12:00:00,3758,13296.4659,0.186708,Retail,33241.1648
2021-10-05 13:00:00,4715,13296.5659,0.186709,Wholesale,29252.445
2021-10-05 14:00:00,3561,13296.6659,0.186711,Online,30582.3316
2021-10-05 15:00:00,1878,13296.7659,0.186712,Retail,33241.9148
2021-10-05 16:00:00,1826,13296.8659,0.186714,Wholesale,29253.1051
2021-10-05 17:00:00,4585,13296.9659,0.186715,Retail,33242.4148
2021-10-05 18:00:00,3029,13297.0659,0.186717,Retail,33242.6649
2021-10-05 19:00:00,3230,13297.1659,0.186718,Retail,33242.9149
2021-10-05 20:00:00,4457,13297.2659,0.18672,Wholesale,29253.9851
2021-10-05 21:00:00,1376,13297.3659,0.186721,Online,30583.9417
2021-10-05 22:00:00,1677,13297.4659,0.186723,Retail,33243.6649
2021-10-05 23:00:00,1358,13297.566,0.186724,Wholesale,29254.6451
2021-10-06 00:00:00,3742,13297.666,0.186726,Wholesale,29254.8651
2021-10-06 01:00:00,3256,13297.766,0.186728,Retail,33244.4149
2021-10-06 02:00:00,4226,13297.866,0.186729,Wholesale,29255.3051
2021-10-06 03:00:00,1626,13297.966,0.186731,Retail,33244.9149
2021-10-06 04:00:00,1475,13298.066,0.186732,Retail,33245.1649
2021-10-06 05:00:00,4968,13298.166,0.186734,Wholesale,29255.9651
2021-10-06 06:00:00,3864,13298.266,0.186735,Retail,33245.6649
2021-10-06 07:00:00,1329,13298.366,0.186737,Online,30586.2417
2021-10-06 08:00:00,2226,13298.466,0.186738,Retail,33246.1649
2021-10-06 09:00:00,1199,13298.566,0.18674,Online,30586.7017
2021-10-06 10:00:00,1121,13298.666,0.186741,Online,30586.9317
2021-10-06 11:00:00,1900,13298.766,0.186743,Wholesale,29257.2851
2021-10-06 12:00:00,2967,13298.866,0.186744,Wholesale,29257.5052
2021-10-06 13:00:00,1504,13298.966,0.186746,Retail,33247.4149
2021-10-06 14:00:00,3357,13299.066,0.186747,Online,30587.8518
2021-10-06 15:00:00,1323,13299.166,0.186749,Online,30588.0818
2021-10-06 16:00:00,2267,13299.266,0.18675,Retail,33248.165
2021-10-06 17:00:00,3098,13299.366,0.186752,Retail,33248.415
2021-10-06 18:00:00,3195,13299.466,0.186754,Online,30588.7718
2021-10-06 19:00:00,2233,13299.566,0.186755,Online,30589.0018
2021-10-06 20:00:00,3999,13299.666,0.186757,Retail,33249.165
2021-10-06 21:00:00,4327,13299.766,0.186758,Retail,33249.415
2021-10-06 22:00:00,3428,13299.866,0.18676,Retail,33249.665
2021-10-06 23:00:00,1569,13299.966,0.186761,Retail,33249.915
2021-10-07 00:00:00,3576,13300.066,0.186763,Online,30590.1518
2021-10-07 01:00:00,1720,13300.166,0.186764,Retail,33250.415
2021-10-07 02:00:00,3859,13300.266,0.186766,Retail,33250.665
2021-10-07 03:00:00,2861,13300.366,0.186767,Online,30590.8418
2021-10-07 04:00:00,2860,13300.466,0.186769,Online,30591.0718
2021-10-07 05:00:00,4935,13300.566,0.18677,Retail,33251.415
2021-10-07 06:00:00,2993,13300.666,0.186772,Retail,33251.665
2021-10-07 07:00:00,3621,13300.766,0.186773,Online,30591.7618
2021-10-07 08:00:00,3840,13300.866,0.186775,Wholesale,29261.9052
2021-10-07 09:00:00,3752,13300.966,0.186776,Online,30592.2218
2021-10-07 10:00:00,3500,13301.066,0.186778,Retail,33252.6651
2021-10-07 11:00:00,4425,13301.166,0.18678,Retail,33252.9151
2021-10-07 12:00:00,4687,13301.266,0.186781,Online,30592.9119
2021-10-07 13:00:00,1303,13301.366,0.186783,Retail,33253.4151
2021-10-07 14:00:00,2523,13301.466,0.186784,Retail,33253.6651
2021-10-07 15:00:00,3179,13301.566,0.186786,Retail,33253.9151
2021-10-07 16:00:00,4738,13301.666,0.186787,Wholesale,29263.6653
2021-10-07 17:00:00,3888,13301.766,0.186789,Retail,33254.4151
2021-10-07 18:00:00,4349,13301.866,0.18679,Wholesale,29264.1053
2021-10-07 19:00:00,4583,13301.966,0.186792,Online,30594.5219
2021-10-07 20:00:00,2451,13302.066,0.186793,Retail,33255.1651
2021-10-07 21:00:00,3204,13302.166,0.186795,Online,30594.9819
2021-10-07 22:00:00,4553,13302.266,0.186796,Retail,33255.6651
2021-10-07 23:00:00,4476,13302.366,0.186798,Retail,33255.9151
2021-10-08 00:00:00,2064,13302.466,0.186799,Online,30595.6719
2021-10-08 01:00:00,4316,13302.5661,0.186801,Retail,33256.4151
2021-10-08 02:00:00,3062,13302.6661,0.186803,Wholesale,29265.8653
2021-10-08 03:00:00,2312,13302.7661,0.186804,Online,30596.3619
2021-10-08 04:00:00,2955,13302.8661,0.186806,Wholesale,29266.3053
2021-10-08 05:00:00,1967,13302.9661,0.186807,Retail,33257.4151
2021-10-08 06:00:00,2951,13303.0661,0.186809,Online,30597.0519
2021-10-08 07:00:00,3579,13303.1661,0.18681,Wholesale,29266.9653
2021-10-08 08:00:00,2550,13303.2661,0.186812,Retail,33258.1652
2021-10-08 09:00:00,2058,13303.3661,0.186813,Retail,33258.4152
2021-10-08 10:00:00,1126,13303.4661,0.186815,Online,30597.972
2021-10-08 11:00:00,2496,13303.5661,0.186816,Online,30598.202
2021-10-08 12:00:00,1141,13303.6661,0.186818,Wholesale,29268.0654
2021-10-08 13:00:00,1666,13303.7661,0.186819,Online,30598.662
2021-10-08 14:00:00,1548,13303.8661,0.186821,Retail,33259.6652
2021-10-08 15:00:00,3267,13303.9661,0.186822,Retail,33259.9152
2021-10-08 16:00:00,2350,13304.0661,0.186824,Retail,33260.1652
2021-10-08 17:00:00,1754,13304.1661,0.186825,Wholesale,29269.1654
2021-10-08 18:00:00,4137,13304.2661,0.186827,Online,30599.812
2021-10-08 19:00:00,3028,13304.3661,0.186829,Retail,33260.9152
2021-10-08 20:00:00,3883,13304.4661,0.18683,Retail,33261.1652
2021-10-08 21:00:00,2710,13304.5661,0.186832,Retail,33261.4152
2021-10-08 22:00:00,4927,13304.6661,0.186833,Retail,33261.6652
2021-10-08 23:00:00,2383,13304.7661,0.186835,Online,30600.962
2021-10-09 00:00:00,1128,13304.8661,0.186836,Online,30601.192
2021-10-09 01:00:00,3563,13304.9661,0.186838,Online,30601.422
2021-10-09 02:00:00,3760,13305.0661,0.186839,Wholesale,29271.1454
2021-10-09 03:00:00,2383,13305.1661,0.186841,Retail,33262.9153
2021-10-09 04:00:00,1448,13305.2661,0.186842,Online,30602.112
2021-10-09 05:00:00,2887,13305.3661,0.186844,Wholesale,29271.8054
2021-10-09 06:00:00,4413,13305.4661,0.186845,Wholesale,29272.0254
2021-10-09 07:00:00,3924,13305.5661,0.186847,Wholesale,29272.2454
2021-10-09 08:00:00,1043,13305.6661,0.186848,Wholesale,29272.4654
2021-10-09 09:00:00,1156,13305.7661,0.18685,Online,30603.2621
2021-10-09 10:00:00,3647,13305.8661,0.186852,Online,30603.4921
2021-10-09 11:00:00,1293,13305.9661,0.186853,Online,30603.7221
2021-10-09 12:00:00,3537,13306.0661,0.186855,Wholesale,29273.3455
2021-10-09 13:00:00,3488,13306.1661,0.186856,Retail,33265.4153
2021-10-09 14:00:00,4860,13306.2661,0.186858,Retail,33265.6653
2021-10-09 15:00:00,3896,13306.3661,0.186859,Wholesale,29274.0055
2021-10-09 16:00:00,2309,13306.4661,0.186861,Online,30604.8721
2021-10-09 17:00:00,1724,13306.5661,0.186862,Retail,33266.4153
2021-10-09 18:00:00,3610,13306.6661,0.186864,Online,30605.3321
2021-10-09 19:00:00,3340,13306.7661,0.186865,Retail,33266.9153
2021-10-09 20:00:00,2049,13306.8661,0.186867,Retail,33267.1653
2021-10-09 21:00:00,4029,13306.9661,0.186868,Online,30606.0221
2021-10-09 22:00:00,3517,13307.0661,0.18687,Retail,33267.6654
2021-10-09 23:00:00,1515,13307.1661,0.186871,Online,30606.4821
2021-10-10 00:00:00,2664,13307.2661,0.186873,Retail,33268.1654
2021-10-10 01:00:00,2622,13307.3661,0.186874,Wholesale,29276.2055
2021-10-10 02:00:00,3471,13307.4661,0.186876,Online,30607.1721
2021-10-10 03:00:00,4260,13307.5662,0.186878,Wholesale,29276.6455
2021-10-10 04:00:00,3707,13307.6662,0.186879,Wholesale,29276.8655
2021-10-10 05:00:00,2893,13307.7662,0.186881,Online,30607.8622
2021-10-10 06:00:00,4337,13307.8662,0.186882,Retail,33269.6654
2021-10-10 07:00:00,2036,13307.9662,0.186884,Retail,33269.9154
2021-10-10 08:00:00,4859,13308.0662,0.186885,Retail,33270.1654
2021-10-10 09:00:00,2645,13308.1662,0.186887,Retail,33270.4154
2021-10-10 10:00:00,2415,13308.2662,0.186888,Online,30609.0122
2021-10-10 11:00:00,3645,13308.3662,0.18689,Wholesale,29278.4056
2021-10-10 12:00:00,1377,13308.4662,0.186891,Retail,33271.1654
2021-10-10 13:00:00,3828,13308.5662,0.186893,Online,30609.7022
2021-10-10 14:00:00,4803,13308.6662,0.186894,Retail,33271.6654
2021-10-10 15:00:00,3017,13308.7662,0.186896,Retail,33271.9154
2021-10-10 16:00:00,3215,13308.8662,0.186897,Online,30610.3922
2021-10-10 17:00:00,3226,13308.9662,0.186899,Retail,33272.4154
2021-10-10 18:00:00,4864,13309.0662,0.1869,Wholesale,29279.9456
2021-10-10 19:00:00,2584,13309.1662,0.186902,Retail,33272.9155
2021-10-10 20:00:00,1383,13309.2662,0.186904,Retail,33273.1655
2021-10-10 21:00:00,3917,13309.3662,0.186905,Online,30611.5422
2021-10-10 22:00:00,2423,13309.4662,0.186907,Online,30611.7722
2021-10-10 23:00:00,4968,13309.5662,0.186908,Online,30612.0022
2021-10-11 00:00:00,4800,13309.6662,0.18691,Wholesale,29281.2656
2021-10-11 01:00:00,4757,13309.7662,0.186911,Online,30612.4622
2021-10-11 02:00:00,3563,13309.8662,0.186913,Wholesale,29281.7056
2021-10-11 03:00:00,2130,13309.9662,0.186914,Online,30612.9223
2021-10-11 04:00:00,3067,13310.0662,0.186916,Online,30613.1523
2021-10-11 05:00:00,3899,13310.1662,0.186917,Wholesale,29282.3656
2021-10-11 06:00:00,3312,13310.2662,0.186919,Retail,33275.6655
2021-10-11 07:00:00,2608,13310.3662,0.18692,Online,30613.8423
2021-10-11 08:00:00,2958,13310.4662,0.186922,Wholesale,29283.0257
2021-10-11 09:00:00,1089,13310.5662,0.186923,Online,30614.3023
2021-10-11 10:00:00,1269,13310.6662,0.186925,Retail,33276.6655
2021-10-11 11:00:00,3355,13310.7662,0.186927,Online,30614.7623
2021-10-11 12:00:00,2141,13310.8662,0.186928,Online,30614.9923
2021-10-11 13:00:00,3222,13310.9662,0.18693,Retail,33277.4155
2021-10-11 14:00:00,1759,13311.0662,0.186931,Online,30615.4523
2021-10-11 15:00:00,1381,13311.1662,0.186933,Wholesale,29284.5657
2021-10-11 16:00:00,3311,13311.2662,0.186934,Retail,33278.1656
2021-10-11 17:00:00,4083,13311.3662,0.186936,Wholesale,29285.0057
2021-10-11 18:00:00,1814,13311.4662,0.186937,Wholesale,29285.2257
2021-10-11 19:00:00,2211,13311.5662,0.186939,Retail,33278.9156
2021-10-11 20:00:00,4028,13311.6662,0.18694,Online,30616.8323
2021-10-11 21:00:00,4258,13311.7662,0.186942,Wholesale,29285.8857
2021-10-11 22:00:00,4115,13311.8662,0.186943,Wholesale,29286.1057
2021-10-11 23:00:00,4249,13311.9662,0.186945,Retail,33279.9156
2021-10-12 00:00:00,1960,13312.0662,0.186946,Online,30617.7524
2021-10-12 01:00:00,2810,13312.1662,0.186948,Online,30617.9824
2021-10-12 02:00:00,1761,13312.2662,0.186949,Wholesale,29286.9857
2021-10-12 03:00:00,1169,13312.3662,0.186951,Wholesale,29287.2057
2021-10-12 04:00:00,2700,13312.4662,0.186953,Retail,33281.1656
2021-10-12 05:00:00,2108,13312.5663,0.186954,Wholesale,29287.6458
2021-10-12 06:00:00,2164,13312.6663,0.186956,Wholesale,29287.8658
2021-10-12 07:00:00,4072,13312.7663,0.186957,Online,30619.3624
2021-10-12 08:00:00,1654,13312.8663,0.186959,Retail,33282.1656
2021-10-12 09:00:00,3497,13312.9663,0.18696,Retail,33282.4156
2021-10-12 10:00:00,3982,13313.0663,0.186962,Online,30620.0524
2021-10-12 11:00:00,4362,13313.1663,0.186963,Online,30620.2824
2021-10-12 12:00:00,4485,13313.2663,0.186965,Wholesale,29289.1858
2021-10-12 13:00:00,1979,13313.3663,0.186966,Wholesale,29289.4058
2021-10-12 14:00:00,4994,13313.4663,0.186968,Online,30620.9724
2021-10-12 15:00:00,4202,13313.5663,0.186969,Retail,33283.9157
2021-10-12 16:00:00,2719,13313.6663,0.186971,Wholesale,29290.0658
2021-10-12 17:00:00,2853,13313.7663,0.186972,Retail,33284.4157
2021-10-12 18:00:00,1816,13313.8663,0.186974,Wholesale,29290.5058
2021-10-12 19:00:00,4049,13313.9663,0.186976,Online,30622.1224
2021-10-12 20:00:00,3307,13314.0663,0.186977,Retail,33285.1657
