Date,Vendor_ID,Purchase_Order_Amount,Approval_Status,Vendor_Rating,Procurement_Lead_Time
2025-07-07 00:00:00,V00276,4588.81,Approved,5,18.0
2025-07-07 01:00:00,V00096,4738.61,Approved,5,14.1
2025-07-07 02:00:00,V00294,8889.38,Rejected,1,20.0
2025-07-07 03:00:00,V00189,1341.91,Approved,5,11.9
2025-07-07 04:00:00,V00360,8868.51,Rejected,2,17.1
2025-07-07 05:00:00,V00288,5186.92,Approved,5,12.0
2025-07-07 06:00:00,V00154,3939.65,Approved,5,25.8
2025-07-07 07:00:00,V00058,2760.7,Pending,4,19.8
2025-07-07 08:00:00,V00423,2461.8,Approved,4,14.3
2025-07-07 09:00:00,V00404,4316.35,Rejected,1,21.3
2025-07-07 10:00:00,V00338,5555.97,Approved,5,12.3
2025-07-07 11:00:00,V00050,6244.99,Rejected,1,16.4
2025-07-07 12:00:00,V00207,5532.03,Approved,5,15.1
2025-07-07 13:00:00,V00052,3979.58,Rejected,3,17.4
2025-07-07 14:00:00,V00342,7679.02,Rejected,3,17.0
2025-07-07 15:00:00,V00371,10000.0,Approved,5,10.4
2025-07-07 16:00:00,V00150,7989.25,Approved,5,20.4
2025-07-07 17:00:00,V00053,4281.42,Approved,4,11.1
2025-07-07 18:00:00,V00213,6004.16,Rejected,2,18.3
2025-07-07 19:00:00,V00066,6132.35,Rejected,3,20.2
2025-07-07 20:00:00,V00232,8207.35,Pending,4,23.0
2025-07-07 21:00:00,V00373,4323.64,Approved,5,22.1
2025-07-07 22:00:00,V00299,3070.17,Approved,4,8.8
2025-07-07 23:00:00,V00338,7267.7,Rejected,3,22.3
2025-07-08 00:00:00,V00151,5812.75,Rejected,3,17.2
2025-07-08 01:00:00,V00205,2782.48,Approved,5,10.0
2025-07-08 02:00:00,V00320,6411.15,Rejected,2,8.8
2025-07-08 03:00:00,V00255,8676.51,Approved,4,5.0
2025-07-08 04:00:00,V00489,3612.48,Approved,5,5.0
2025-07-08 05:00:00,V00137,3218.0,Approved,5,9.4
2025-07-08 06:00:00,V00369,5060.13,Rejected,2,5.0
2025-07-08 07:00:00,V00135,6360.6,Approved,5,14.8
2025-07-08 08:00:00,V00425,4850.17,Approved,5,11.4
2025-07-08 09:00:00,V00054,7268.85,Approved,5,18.7
2025-07-08 10:00:00,V00065,5521.41,Approved,5,22.4
2025-07-08 11:00:00,V00002,7023.31,Pending,4,13.6
2025-07-08 12:00:00,V00132,3558.35,Approved,5,6.6
2025-07-08 13:00:00,V00334,2544.56,Approved,4,11.0
2025-07-08 14:00:00,V00032,4319.93,Approved,4,13.6
2025-07-08 15:00:00,V00356,2307.11,Pending,4,24.4
2025-07-08 16:00:00,V00386,5818.65,Approved,4,5.7
2025-07-08 17:00:00,V00360,1000.0,Pending,4,19.4
2025-07-08 18:00:00,V00498,4094.55,Pending,4,22.2
2025-07-08 19:00:00,V00243,4428.09,Approved,5,20.8
2025-07-08 20:00:00,V00192,2906.73,Pending,3,8.6
2025-07-08 21:00:00,V00142,4387.29,Approved,5,13.8
2025-07-08 22:00:00,V00148,5008.54,Rejected,1,10.4
2025-07-08 23:00:00,V00089,7538.47,Approved,4,8.8
2025-07-09 00:00:00,V00490,2918.53,Approved,5,18.8
2025-07-09 01:00:00,V00049,5714.67,Rejected,2,14.8
2025-07-09 02:00:00,V00136,6111.52,Approved,5,13.9
2025-07-09 03:00:00,V00476,4957.66,Approved,5,8.1
2025-07-09 04:00:00,V00191,4003.92,Approved,5,9.5
2025-07-09 05:00:00,V00430,2722.02,Approved,4,10.5
2025-07-09 06:00:00,V00149,8797.13,Rejected,3,13.3
2025-07-09 07:00:00,V00087,5145.28,Rejected,1,25.5
2025-07-09 08:00:00,V00416,4368.89,Rejected,1,7.4
2025-07-09 09:00:00,V00008,9243.1,Pending,4,22.9
2025-07-09 10:00:00,V00223,5444.57,Approved,5,17.7
2025-07-09 11:00:00,V00357,10000.0,Rejected,3,10.8
2025-07-09 12:00:00,V00016,2167.36,Pending,4,19.8
2025-07-09 13:00:00,V00296,4525.72,Approved,4,5.0
2025-07-09 14:00:00,V00106,2259.96,Approved,5,6.4
2025-07-09 15:00:00,V00283,4755.75,Rejected,2,8.9
2025-07-09 16:00:00,V00104,4746.18,Approved,5,15.2
2025-07-09 17:00:00,V00361,4083.94,Approved,5,16.6
2025-07-09 18:00:00,V00146,5107.78,Approved,4,14.0
2025-07-09 19:00:00,V00035,4181.41,Rejected,3,16.2
2025-07-09 20:00:00,V00113,4779.25,Rejected,1,10.0
2025-07-09 21:00:00,V00308,3488.42,Approved,5,29.7
2025-07-09 22:00:00,V00399,7885.64,Pending,4,14.0
2025-07-09 23:00:00,V00447,2782.5,Approved,4,5.0
2025-07-10 00:00:00,V00053,5424.73,Approved,5,18.7
2025-07-10 01:00:00,V00347,2614.71,Rejected,2,11.7
2025-07-10 02:00:00,V00081,3330.11,Pending,3,10.4
2025-07-10 03:00:00,V00104,3543.47,Approved,4,16.3
2025-07-10 04:00:00,V00322,4736.44,Rejected,3,18.5
2025-07-10 05:00:00,V00369,5350.84,Approved,5,14.9
2025-07-10 06:00:00,V00242,2786.55,Rejected,3,18.2
2025-07-10 07:00:00,V00031,4172.99,Approved,5,12.0
2025-07-10 08:00:00,V00317,3017.71,Pending,4,22.1
2025-07-10 09:00:00,V00192,2929.38,Rejected,1,17.4
2025-07-10 10:00:00,V00357,7267.12,Approved,4,8.8
2025-07-10 11:00:00,V00361,2216.03,Approved,5,18.5
2025-07-10 12:00:00,V00233,5149.37,Rejected,2,14.9
2025-07-10 13:00:00,V00098,8396.15,Approved,4,10.5
2025-07-10 14:00:00,V00034,7412.32,Rejected,2,8.2
2025-07-10 15:00:00,V00243,5850.72,Rejected,2,6.1
2025-07-10 16:00:00,V00439,4967.49,Pending,4,22.3
2025-07-10 17:00:00,V00059,6473.28,Pending,4,17.2
2025-07-10 18:00:00,V00259,5738.79,Rejected,1,14.1
2025-07-10 19:00:00,V00017,7845.25,Approved,5,23.8
2025-07-10 20:00:00,V00078,4732.56,Pending,4,27.3
2025-07-10 21:00:00,V00206,7002.2,Rejected,1,19.7
2025-07-10 22:00:00,V00302,4348.55,Approved,5,17.4
2025-07-10 23:00:00,V00166,8786.99,Approved,5,16.6
2025-07-11 00:00:00,V00291,4676.31,Pending,4,20.6
2025-07-11 01:00:00,V00385,1762.13,Approved,5,15.4
2025-07-11 02:00:00,V00112,5155.41,Pending,3,5.0
2025-07-11 03:00:00,V00413,6529.2,Rejected,2,13.0
2025-07-11 04:00:00,V00388,8257.36,Approved,5,12.9
2025-07-11 05:00:00,V00317,3007.7,Rejected,1,11.7
2025-07-11 06:00:00,V00353,1511.16,Approved,4,17.9
2025-07-11 07:00:00,V00145,5993.43,Rejected,1,5.0
2025-07-11 08:00:00,V00156,5931.54,Approved,4,5.0
2025-07-11 09:00:00,V00178,2177.86,Rejected,1,15.8
2025-07-11 10:00:00,V00346,4340.8,Rejected,1,15.6
2025-07-11 11:00:00,V00136,4430.49,Approved,5,15.4
2025-07-11 12:00:00,V00418,6646.24,Approved,5,12.7
2025-07-11 13:00:00,V00315,4172.59,Approved,5,16.6
2025-07-11 14:00:00,V00018,4128.98,Rejected,2,13.0
2025-07-11 15:00:00,V00351,5229.25,Rejected,1,18.7
2025-07-11 16:00:00,V00443,2243.78,Approved,5,5.0
2025-07-11 17:00:00,V00155,8801.56,Rejected,2,14.9
2025-07-11 18:00:00,V00272,6868.14,Rejected,3,15.8
2025-07-11 19:00:00,V00266,3596.4,Pending,3,6.7
2025-07-11 20:00:00,V00360,2764.72,Approved,5,5.0
2025-07-11 21:00:00,V00332,2919.68,Approved,5,14.6
2025-07-11 22:00:00,V00406,6173.48,Approved,4,8.8
2025-07-11 23:00:00,V00016,2979.24,Approved,5,10.6
2025-07-12 00:00:00,V00012,4501.35,Approved,5,17.9
2025-07-12 01:00:00,V00075,1618.36,Approved,4,16.7
2025-07-12 02:00:00,V00212,6082.53,Rejected,1,19.5
2025-07-12 03:00:00,V00179,6157.5,Approved,5,26.6
2025-07-12 04:00:00,V00129,4630.86,Pending,4,17.4
2025-07-12 05:00:00,V00283,5387.12,Rejected,2,22.8
2025-07-12 06:00:00,V00195,6591.48,Approved,4,11.9
2025-07-12 07:00:00,V00268,5333.35,Approved,5,6.0
2025-07-12 08:00:00,V00030,6561.71,Approved,5,7.1
2025-07-12 09:00:00,V00009,2664.05,Approved,5,6.2
2025-07-12 10:00:00,V00309,5757.39,Pending,4,18.7
2025-07-12 11:00:00,V00445,5386.9,Approved,5,26.8
2025-07-12 12:00:00,V00310,7403.97,Rejected,1,11.6
2025-07-12 13:00:00,V00165,5060.75,Approved,4,5.0
2025-07-12 14:00:00,V00193,4805.28,Pending,3,14.7
2025-07-12 15:00:00,V00426,3885.73,Rejected,2,13.5
2025-07-12 16:00:00,V00305,7982.46,Approved,5,9.2
2025-07-12 17:00:00,V00260,1000.0,Rejected,3,19.2
2025-07-12 18:00:00,V00192,6022.34,Approved,4,11.7
2025-07-12 19:00:00,V00079,4959.24,Approved,5,16.1
2025-07-12 20:00:00,V00179,4632.78,Pending,4,17.2
2025-07-12 21:00:00,V00091,4341.36,Approved,4,15.2
2025-07-12 22:00:00,V00456,4888.29,Approved,4,13.1
2025-07-12 23:00:00,V00444,5957.09,Approved,5,14.9
2025-07-13 00:00:00,V00215,3409.92,Rejected,2,10.7
2025-07-13 01:00:00,V00079,5270.05,Rejected,3,15.8
2025-07-13 02:00:00,V00475,5701.52,Approved,5,17.3
2025-07-13 03:00:00,V00415,3092.5,Approved,5,8.4
2025-07-13 04:00:00,V00103,6007.74,Approved,4,10.3
2025-07-13 05:00:00,V00111,5717.85,Rejected,1,13.6
2025-07-13 06:00:00,V00456,3402.07,Approved,5,11.8
2025-07-13 07:00:00,V00478,2623.84,Approved,4,9.8
2025-07-13 08:00:00,V00314,3375.77,Approved,4,15.1
2025-07-13 09:00:00,V00247,5270.75,Approved,5,17.6
2025-07-13 10:00:00,V00234,4848.14,Rejected,2,5.0
2025-07-13 11:00:00,V00082,7787.85,Rejected,3,16.2
2025-07-13 12:00:00,V00132,4265.74,Pending,4,20.1
2025-07-13 13:00:00,V00495,3221.8,Rejected,1,8.5
2025-07-13 14:00:00,V00235,6314.04,Approved,5,21.2
2025-07-13 15:00:00,V00278,3039.95,Approved,5,18.0
2025-07-13 16:00:00,V00387,3418.33,Pending,3,9.6
2025-07-13 17:00:00,V00335,3444.51,Pending,3,9.1
2025-07-13 18:00:00,V00099,1000.0,Pending,3,15.1
2025-07-13 19:00:00,V00431,6133.73,Approved,5,12.4
2025-07-13 20:00:00,V00038,6879.96,Pending,3,11.4
2025-07-13 21:00:00,V00161,6833.37,Rejected,3,25.3
2025-07-13 22:00:00,V00462,8770.86,Approved,5,20.1
2025-07-13 23:00:00,V00432,8014.06,Approved,4,11.8
2025-07-14 00:00:00,V00449,4332.07,Rejected,3,16.6
2025-07-14 01:00:00,V00117,7218.48,Pending,4,15.5
2025-07-14 02:00:00,V00241,4804.72,Approved,5,18.6
2025-07-14 03:00:00,V00026,4148.06,Approved,4,14.0
2025-07-14 04:00:00,V00136,3488.84,Rejected,1,22.3
2025-07-14 05:00:00,V00050,4464.75,Approved,5,23.2
2025-07-14 06:00:00,V00464,5657.94,Approved,5,14.7
2025-07-14 07:00:00,V00294,8162.28,Rejected,1,17.4
2025-07-14 08:00:00,V00394,6457.29,Pending,4,18.9
2025-07-14 09:00:00,V00298,3457.38,Pending,3,14.8
2025-07-14 10:00:00,V00293,2911.74,Approved,4,13.7
2025-07-14 11:00:00,V00154,6137.09,Rejected,3,17.7
2025-07-14 12:00:00,V00220,6804.75,Approved,5,16.0
2025-07-14 13:00:00,V00140,7454.95,Rejected,1,22.7
2025-07-14 14:00:00,V00468,4462.5,Rejected,1,16.8
2025-07-14 15:00:00,V00049,5939.01,Pending,4,24.2
2025-07-14 16:00:00,V00142,6711.65,Pending,3,9.1
2025-07-14 17:00:00,V00046,2297.88,Approved,5,12.6
2025-07-14 18:00:00,V00163,5555.54,Rejected,2,12.1
2025-07-14 19:00:00,V00285,6808.69,Approved,5,13.8
2025-07-14 20:00:00,V00268,6020.78,Approved,5,13.3
2025-07-14 21:00:00,V00116,4838.71,Pending,3,6.6
2025-07-14 22:00:00,V00082,10000.0,Approved,5,21.1
2025-07-14 23:00:00,V00044,8861.04,Rejected,3,14.9
2025-07-15 00:00:00,V00194,5018.79,Approved,4,14.1
2025-07-15 01:00:00,V00258,4620.55,Rejected,1,14.6
2025-07-15 02:00:00,V00443,6400.56,Rejected,3,14.9
2025-07-15 03:00:00,V00273,4884.94,Rejected,1,13.1
2025-07-15 04:00:00,V00394,7543.08,Rejected,1,7.0
2025-07-15 05:00:00,V00274,2465.49,Approved,5,16.7
2025-07-15 06:00:00,V00278,4518.6,Approved,5,15.6
2025-07-15 07:00:00,V00083,6370.49,Rejected,3,16.3
2025-07-15 08:00:00,V00058,7007.5,Approved,4,9.8
2025-07-15 09:00:00,V00053,2038.16,Approved,4,16.7
2025-07-15 10:00:00,V00001,3091.87,Approved,5,5.0
2025-07-15 11:00:00,V00216,1647.48,Rejected,3,25.9
2025-07-15 12:00:00,V00317,3253.64,Pending,4,19.1
2025-07-15 13:00:00,V00228,2445.57,Rejected,1,11.4
2025-07-15 14:00:00,V00473,6078.26,Approved,5,26.7
2025-07-15 15:00:00,V00484,5458.01,Approved,4,13.7
2025-07-15 16:00:00,V00254,4692.34,Approved,4,6.7
2025-07-15 17:00:00,V00159,5052.19,Approved,5,6.4
2025-07-15 18:00:00,V00287,7388.48,Pending,3,9.0
2025-07-15 19:00:00,V00066,2915.46,Rejected,2,19.2
2025-07-15 20:00:00,V00403,1139.6,Rejected,2,16.2
2025-07-15 21:00:00,V00309,6421.02,Approved,5,22.2
2025-07-15 22:00:00,V00460,4218.07,Approved,5,21.7
2025-07-15 23:00:00,V00458,2963.13,Pending,4,22.9
2025-07-16 00:00:00,V00095,6108.02,Rejected,2,11.8
2025-07-16 01:00:00,V00493,1064.71,Rejected,1,14.2
2025-07-16 02:00:00,V00253,3284.82,Approved,4,10.0
2025-07-16 03:00:00,V00150,1000.0,Approved,5,18.6
2025-07-16 04:00:00,V00023,5518.19,Approved,4,8.2
2025-07-16 05:00:00,V00244,8147.38,Rejected,3,17.7
2025-07-16 06:00:00,V00215,3853.64,Approved,4,10.1
2025-07-16 07:00:00,V00399,3416.91,Pending,4,17.0
2025-07-16 08:00:00,V00410,8569.11,Pending,3,5.5
2025-07-16 09:00:00,V00131,6254.87,Approved,4,13.2
2025-07-16 10:00:00,V00343,9760.88,Approved,5,8.9
2025-07-16 11:00:00,V00148,5321.61,Approved,5,10.1
2025-07-16 12:00:00,V00381,5453.27,Approved,5,14.8
2025-07-16 13:00:00,V00109,7889.66,Approved,5,6.0
2025-07-16 14:00:00,V00040,4702.74,Pending,3,8.7
2025-07-16 15:00:00,V00121,5494.39,Approved,5,11.2
2025-07-16 16:00:00,V00295,1000.0,Approved,4,18.5
2025-07-16 17:00:00,V00120,8475.41,Approved,5,11.6
2025-07-16 18:00:00,V00456,5781.75,Rejected,2,13.7
2025-07-16 19:00:00,V00018,4785.25,Pending,3,10.7
2025-07-16 20:00:00,V00169,6814.69,Approved,4,11.5
2025-07-16 21:00:00,V00198,2637.08,Rejected,1,17.9
2025-07-16 22:00:00,V00411,3897.24,Pending,4,18.8
2025-07-16 23:00:00,V00484,6106.67,Approved,5,18.4
2025-07-17 00:00:00,V00143,5088.05,Approved,5,25.2
2025-07-17 01:00:00,V00037,5893.26,Rejected,2,19.0
2025-07-17 02:00:00,V00186,5498.61,Rejected,3,18.2
2025-07-17 03:00:00,V00261,6261.09,Approved,5,9.5
2025-07-17 04:00:00,V00231,2358.4,Rejected,1,13.1
2025-07-17 05:00:00,V00254,7556.29,Pending,4,17.1
2025-07-17 06:00:00,V00329,4032.23,Approved,5,18.8
2025-07-17 07:00:00,V00391,5115.46,Pending,4,21.1
2025-07-17 08:00:00,V00297,3798.45,Approved,5,12.5
2025-07-17 09:00:00,V00468,4425.19,Approved,5,20.2
2025-07-17 10:00:00,V00010,5458.19,Approved,5,13.8
2025-07-17 11:00:00,V00446,6470.34,Pending,4,18.5
2025-07-17 12:00:00,V00410,6802.46,Approved,4,5.7
2025-07-17 13:00:00,V00324,5865.02,Approved,5,23.2
2025-07-17 14:00:00,V00230,3808.41,Rejected,3,19.3
2025-07-17 15:00:00,V00024,5738.89,Approved,4,12.7
2025-07-17 16:00:00,V00078,5480.58,Pending,4,18.2
2025-07-17 17:00:00,V00425,5118.13,Rejected,3,18.8
2025-07-17 18:00:00,V00193,6068.45,Pending,4,23.1
2025-07-17 19:00:00,V00401,2448.48,Rejected,2,13.4
2025-07-17 20:00:00,V00109,1000.0,Approved,4,10.5
2025-07-17 21:00:00,V00280,7380.0,Rejected,2,17.7
2025-07-17 22:00:00,V00411,4737.25,Approved,5,13.2
2025-07-17 23:00:00,V00263,5831.86,Rejected,3,23.1
2025-07-18 00:00:00,V00329,3264.87,Approved,5,13.5
2025-07-18 01:00:00,V00363,7524.45,Approved,5,16.4
2025-07-18 02:00:00,V00355,5700.16,Pending,3,12.2
2025-07-18 03:00:00,V00378,4640.96,Pending,4,16.0
2025-07-18 04:00:00,V00268,5571.58,Pending,4,15.3
2025-07-18 05:00:00,V00341,1516.6,Approved,5,9.0
2025-07-18 06:00:00,V00259,5746.26,Pending,4,15.9
2025-07-18 07:00:00,V00335,7973.65,Approved,4,7.7
2025-07-18 08:00:00,V00085,5630.56,Approved,5,19.7
2025-07-18 09:00:00,V00010,5372.29,Pending,4,21.7
2025-07-18 10:00:00,V00289,4365.94,Approved,4,11.6
2025-07-18 11:00:00,V00302,7165.52,Rejected,3,19.3
2025-07-18 12:00:00,V00059,7462.02,Rejected,2,14.5
2025-07-18 13:00:00,V00308,4136.11,Rejected,3,18.0
2025-07-18 14:00:00,V00262,5717.29,Pending,4,16.3
2025-07-18 15:00:00,V00386,5464.43,Pending,3,12.7
2025-07-18 16:00:00,V00285,5803.54,Rejected,2,8.8
2025-07-18 17:00:00,V00119,3454.55,Approved,5,22.0
2025-07-18 18:00:00,V00168,7285.55,Pending,4,22.0
2025-07-18 19:00:00,V00353,6130.44,Rejected,1,14.8
2025-07-18 20:00:00,V00189,7404.81,Approved,5,12.3
2025-07-18 21:00:00,V00452,2769.31,Approved,4,16.7
2025-07-18 22:00:00,V00251,2886.83,Pending,3,13.6
2025-07-18 23:00:00,V00324,9118.79,Approved,4,8.8
2025-07-19 00:00:00,V00413,7294.26,Approved,5,18.4
2025-07-19 01:00:00,V00229,3369.82,Pending,3,15.1
2025-07-19 02:00:00,V00190,6736.31,Pending,4,13.4
2025-07-19 03:00:00,V00316,4068.37,Approved,5,11.9
2025-07-19 04:00:00,V00124,1602.58,Rejected,1,15.5
2025-07-19 05:00:00,V00084,1000.0,Approved,5,15.0
2025-07-19 06:00:00,V00297,4956.02,Approved,5,17.7
2025-07-19 07:00:00,V00215,8121.6,Pending,4,16.8
2025-07-19 08:00:00,V00237,8042.78,Approved,5,18.8
2025-07-19 09:00:00,V00466,7520.29,Approved,4,5.0
2025-07-19 10:00:00,V00113,6660.02,Rejected,3,15.8
2025-07-19 11:00:00,V00217,5634.73,Rejected,2,19.2
2025-07-19 12:00:00,V00321,7303.93,Approved,5,17.6
2025-07-19 13:00:00,V00246,1000.0,Pending,4,21.5
2025-07-19 14:00:00,V00448,6979.58,Approved,5,11.3
2025-07-19 15:00:00,V00335,2757.99,Approved,4,17.1
2025-07-19 16:00:00,V00319,3174.55,Approved,5,10.4
2025-07-19 17:00:00,V00482,6391.7,Rejected,2,25.0
2025-07-19 18:00:00,V00432,6857.46,Pending,3,12.7
2025-07-19 19:00:00,V00404,3780.58,Approved,5,13.5
2025-07-19 20:00:00,V00374,6292.39,Rejected,1,18.3
2025-07-19 21:00:00,V00037,6125.86,Approved,4,11.2
2025-07-19 22:00:00,V00064,4378.71,Rejected,2,8.4
2025-07-19 23:00:00,V00219,5307.7,Pending,4,23.0
2025-07-20 00:00:00,V00342,9161.77,Pending,4,21.1
2025-07-20 01:00:00,V00499,4436.86,Approved,5,17.4
2025-07-20 02:00:00,V00389,4505.82,Pending,3,13.1
2025-07-20 03:00:00,V00034,5300.01,Pending,4,19.4
2025-07-20 04:00:00,V00039,4634.09,Pending,3,7.3
2025-07-20 05:00:00,V00067,6581.0,Rejected,2,7.4
2025-07-20 06:00:00,V00209,7938.49,Pending,3,9.1
2025-07-20 07:00:00,V00318,4506.66,Approved,5,13.2
2025-07-20 08:00:00,V00344,3286.43,Pending,4,17.0
2025-07-20 09:00:00,V00152,8949.82,Pending,4,12.0
2025-07-20 10:00:00,V00387,5239.62,Approved,5,12.9
2025-07-20 11:00:00,V00365,1590.94,Approved,5,12.8
2025-07-20 12:00:00,V00199,8724.55,Rejected,1,18.2
2025-07-20 13:00:00,V00089,7252.38,Rejected,2,14.3
2025-07-20 14:00:00,V00248,8202.69,Pending,4,13.1
2025-07-20 15:00:00,V00323,7868.5,Rejected,2,7.5
2025-07-20 16:00:00,V00079,10000.0,Pending,4,12.5
2025-07-20 17:00:00,V00477,2926.13,Approved,4,13.3
2025-07-20 18:00:00,V00434,3408.7,Approved,4,5.8
2025-07-20 19:00:00,V00285,4015.47,Approved,4,13.4
2025-07-20 20:00:00,V00330,3958.31,Rejected,1,14.1
2025-07-20 21:00:00,V00032,5245.9,Approved,4,10.7
2025-07-20 22:00:00,V00087,4020.2,Approved,5,15.8
2025-07-20 23:00:00,V00039,2620.9,Approved,5,20.7
2025-07-21 00:00:00,V00393,3251.12,Rejected,2,25.8
2025-07-21 01:00:00,V00101,4412.49,Rejected,1,13.8
2025-07-21 02:00:00,V00244,7288.6,Pending,3,11.2
2025-07-21 03:00:00,V00232,3849.38,Pending,3,10.7
2025-07-21 04:00:00,V00398,6619.94,Approved,5,17.2
2025-07-21 05:00:00,V00068,2357.44,Pending,3,5.7
2025-07-21 06:00:00,V00192,1000.0,Rejected,3,21.6
2025-07-21 07:00:00,V00404,4733.65,Approved,5,10.3
2025-07-21 08:00:00,V00028,3779.98,Pending,4,19.1
2025-07-21 09:00:00,V00270,3236.53,Approved,4,8.2
2025-07-21 10:00:00,V00428,3002.3,Rejected,3,20.3
2025-07-21 11:00:00,V00226,3584.97,Pending,4,17.3
2025-07-21 12:00:00,V00077,3025.3,Approved,5,14.5
2025-07-21 13:00:00,V00223,3206.53,Approved,5,15.2
2025-07-21 14:00:00,V00481,2282.31,Rejected,2,13.6
2025-07-21 15:00:00,V00372,1000.0,Rejected,2,16.6
2025-07-21 16:00:00,V00167,1000.0,Rejected,2,6.3
2025-07-21 17:00:00,V00284,9922.18,Approved,5,16.5
2025-07-21 18:00:00,V00192,4873.51,Pending,4,15.8
2025-07-21 19:00:00,V00089,8049.08,Rejected,1,9.4
2025-07-21 20:00:00,V00032,4644.82,Approved,5,14.3
2025-07-21 21:00:00,V00137,4711.45,Rejected,3,19.7
2025-07-21 22:00:00,V00156,5613.34,Approved,4,12.3
2025-07-21 23:00:00,V00250,6280.14,Approved,5,19.5
2025-07-22 00:00:00,V00095,2506.66,Approved,5,16.2
2025-07-22 01:00:00,V00017,4240.45,Approved,5,17.3
2025-07-22 02:00:00,V00117,5609.56,Approved,5,11.1
2025-07-22 03:00:00,V00471,1132.95,Rejected,2,21.4
2025-07-22 04:00:00,V00333,7594.68,Rejected,3,13.9
2025-07-22 05:00:00,V00311,7125.51,Approved,5,12.7
2025-07-22 06:00:00,V00010,1000.0,Rejected,1,19.2
2025-07-22 07:00:00,V00080,3242.0,Approved,5,15.5
2025-07-22 08:00:00,V00134,5209.7,Pending,3,14.1
2025-07-22 09:00:00,V00432,6683.68,Pending,4,20.5
2025-07-22 10:00:00,V00203,8052.25,Rejected,3,15.9
2025-07-22 11:00:00,V00116,3725.32,Approved,5,17.4
2025-07-22 12:00:00,V00451,9676.34,Pending,4,14.7
2025-07-22 13:00:00,V00220,4902.48,Rejected,2,10.8
2025-07-22 14:00:00,V00253,4551.74,Approved,5,14.1
2025-07-22 15:00:00,V00169,6123.45,Approved,4,9.5
2025-07-22 16:00:00,V00335,5621.58,Approved,5,20.0
2025-07-22 17:00:00,V00316,5509.77,Approved,4,11.1
2025-07-22 18:00:00,V00205,8992.32,Approved,5,21.4
2025-07-22 19:00:00,V00298,5494.74,Rejected,1,14.2
2025-07-22 20:00:00,V00372,3031.45,Approved,5,12.9
2025-07-22 21:00:00,V00248,3320.49,Pending,4,20.0
2025-07-22 22:00:00,V00365,7945.25,Rejected,3,23.9
2025-07-22 23:00:00,V00465,6367.66,Rejected,1,17.0
2025-07-23 00:00:00,V00071,1887.3,Pending,3,17.6
2025-07-23 01:00:00,V00156,1788.95,Pending,3,16.6
2025-07-23 02:00:00,V00102,5050.11,Approved,5,13.1
2025-07-23 03:00:00,V00013,6232.98,Pending,4,18.0
2025-07-23 04:00:00,V00465,3643.9,Approved,5,13.1
2025-07-23 05:00:00,V00271,1639.66,Approved,5,17.0
2025-07-23 06:00:00,V00292,2749.66,Approved,5,7.8
2025-07-23 07:00:00,V00220,8291.5,Pending,4,20.8
2025-07-23 08:00:00,V00015,5993.94,Approved,5,11.8
2025-07-23 09:00:00,V00238,7000.16,Rejected,2,10.1
2025-07-23 10:00:00,V00117,7329.99,Rejected,1,16.8
2025-07-23 11:00:00,V00331,3747.99,Approved,5,15.5
2025-07-23 12:00:00,V00056,4253.93,Pending,3,13.1
2025-07-23 13:00:00,V00351,4663.99,Approved,4,12.1
2025-07-23 14:00:00,V00132,5833.37,Approved,4,10.2
2025-07-23 15:00:00,V00483,7179.01,Approved,5,18.0
2025-07-23 16:00:00,V00226,8739.76,Approved,5,15.7
2025-07-23 17:00:00,V00308,6628.6,Approved,5,19.2
2025-07-23 18:00:00,V00475,6643.17,Pending,4,17.7
2025-07-23 19:00:00,V00394,8853.26,Approved,5,15.6
2025-07-23 20:00:00,V00222,4589.88,Rejected,2,11.8
2025-07-23 21:00:00,V00173,7378.01,Approved,5,23.1
2025-07-23 22:00:00,V00340,6156.57,Approved,4,11.2
2025-07-23 23:00:00,V00285,6229.9,Rejected,3,16.5
2025-07-24 00:00:00,V00309,4570.94,Pending,4,21.6
2025-07-24 01:00:00,V00157,2211.53,Approved,5,19.8
2025-07-24 02:00:00,V00151,5689.67,Pending,4,17.7
2025-07-24 03:00:00,V00185,5698.17,Rejected,2,11.2
2025-07-24 04:00:00,V00178,3849.11,Pending,4,24.2
2025-07-24 05:00:00,V00021,4806.53,Approved,5,13.7
2025-07-24 06:00:00,V00112,3236.21,Rejected,2,9.1
2025-07-24 07:00:00,V00171,3253.18,Rejected,1,17.0
2025-07-24 08:00:00,V00138,4038.07,Rejected,1,14.5
2025-07-24 09:00:00,V00233,2343.12,Rejected,1,12.3
2025-07-24 10:00:00,V00332,3833.04,Rejected,1,8.9
2025-07-24 11:00:00,V00030,6427.47,Approved,5,21.4
2025-07-24 12:00:00,V00381,7912.24,Approved,5,20.4
2025-07-24 13:00:00,V00307,9150.88,Approved,5,6.9
2025-07-24 14:00:00,V00161,4199.73,Rejected,3,19.9
2025-07-24 15:00:00,V00402,7400.21,Approved,5,15.0
2025-07-24 16:00:00,V00078,5672.35,Approved,4,8.9
2025-07-24 17:00:00,V00278,4525.29,Approved,4,13.5
2025-07-24 18:00:00,V00320,5804.41,Pending,4,18.1
2025-07-24 19:00:00,V00021,7204.25,Approved,4,8.4
2025-07-24 20:00:00,V00385,4003.4,Pending,3,13.9
2025-07-24 21:00:00,V00497,3957.36,Approved,4,7.3
2025-07-24 22:00:00,V00363,4180.44,Pending,3,14.4
