Product_ID,Product_Name,Total_Units_Sold,Total_Revenue,Number_of_Orders,First_Sale_Date,Last_Sale_Date,Average_Price,Avg_Revenue_Per_Order
7bf3872d-919c-4759-bcd6-e35e8bb9eb4d,Carter and Sons,3,906.57,1,2020-11-11,2020-11-11,302.19,906.57
7bf411c0-8304-4b29-bb76-f06f463b5c0b,"Evans, Atkinson and Golden",15,14404.199999999999,2,2020-02-16,2022-07-31,960.28,7202.099999999999
7bf5996d-4a72-44f1-954d-a703d89a1fb7,Jones and Sons,8,688.88,2,2023-04-15,2023-06-22,86.11,344.44
7bf83239-1f2d-4bc7-a4e9-355cd20e65b2,"Fields, Garcia and Blackwell",14,8135.26,3,2020-12-09,2021-03-27,581.09,2711.7533333333336
7bfd06b5-3928-43ea-b479-1749ae06dac6,"Frazier, Moore and Grimes",20,19792.4,3,2021-08-31,2023-05-17,989.6200000000001,6597.466666666667
7bfeb1e1-1163-499f-9d75-4d8a691bc107,Davis-Foster,11,12069.09,2,2023-05-22,2023-09-25,1097.19,6034.545
7c0164f4-e605-410a-991a-106c3f1b79f3,Schaefer Group,15,20515.95,2,2021-09-18,2023-10-25,1367.73,10257.975
7c042ed7-13c8-4555-922d-26a515c6b41e,Robinson-Walls,4,7355.64,1,2022-03-14,2022-03-14,1838.91,7355.64
7c043824-6708-47ef-9ad6-b89acd687d4e,Kelley-Stevens,10,4910.400000000001,1,2022-12-14,2022-12-14,491.0400000000001,4910.400000000001
7c05c79d-4f9f-450e-a6c6-02aca683274a,"Kidd, Williams and Hudson",23,27738.69,5,2020-12-01,2023-06-24,1206.03,5547.737999999999
7c07263f-6eea-473d-9df5-4c59eb9d5287,George Ltd,10,13351.9,2,2020-01-01,2020-01-22,1335.19,6675.95
7c0ceba7-1422-4cb7-9bf3-2ca15366b152,Huber-Butler,6,2309.04,1,2022-10-21,2022-10-21,384.84,2309.04
7c193482-11d7-4e9d-b7ee-955cd1c4a93b,Osborn and Sons,12,2233.92,3,2020-10-07,2023-02-24,186.16,744.64
7c19f53f-ce80-4436-9a6a-5ad58486145e,"Lutz, Barber and Green",25,15495.0,4,2021-05-11,2022-12-20,619.8,3873.75
7c1bba1d-df45-4315-9bab-1fe34fcc79db,Snyder PLC,9,690.3000000000001,1,2023-11-09,2023-11-09,76.7,690.3000000000001
7c22d1d9-5c4f-4a80-b01d-7b1a2725cb71,Thomas-Thomas,2,82.12,1,2022-03-31,2022-03-31,41.06,82.12
7c22e390-0155-4314-9c02-987a4a2164f9,"Perez, Gonzalez and Young",19,5988.2300000000005,3,2020-10-14,2021-10-08,315.17,1996.0766666666668
7c2c4343-0e2f-4813-93bd-f1378ffb044b,"Butler, Pierce and Bishop",3,2137.68,1,2021-03-26,2021-03-26,712.56,2137.68
7c2cf1e8-623d-4f6a-8204-e1d6b58baf96,Thomas Inc,7,4014.71,1,2023-06-12,2023-06-12,573.53,4014.71
7c2de0e9-e03d-494c-a1ab-69d6551b37be,Moore-Mueller,13,11884.08,2,2022-05-28,2023-07-02,914.16,5942.04
7c3170e7-b898-4f8c-99f1-86a53f2d38bb,Brooks PLC,16,16829.760000000002,2,2022-02-16,2022-03-28,1051.8600000000001,8414.880000000001
7c33eb1d-d44f-48a7-ba87-e152d3eb719b,Brooks-Foster,18,5419.4400000000005,2,2021-01-20,2023-09-15,301.08000000000004,2709.7200000000003
7c34e778-5c1b-4cf6-9ca7-77e1de16dc5b,"Gordon, Luna and Peters",14,2292.22,3,2020-09-21,2023-08-18,163.73,764.0733333333333
7c3895f6-afe8-4de9-a2d4-71215720d8da,"Collins, Marshall and Fields",15,3699.6,2,2021-02-11,2023-02-19,246.64,1849.8
7c3ad520-45c4-4159-a3f1-43e808f95b05,Smith-Cruz,8,8998.24,1,2020-02-22,2020-02-22,1124.78,8998.24
7c3b702a-6462-4468-8c0d-f0893d6f21fc,Williams-Brown,4,4518.28,1,2022-01-01,2022-01-01,1129.57,4518.28
7c41c132-daca-4c98-b540-0034c9153f0b,Gibson-Lawson,8,1375.92,1,2022-02-18,2022-02-18,171.99,1375.92
7c44e69c-14cc-4dee-97d5-9d7e913f2d52,Barnes and Sons,12,2542.56,2,2022-05-30,2022-11-17,211.88,1271.28
7c453b66-993b-469e-a386-343249ac6c8a,"Carroll, Nash and Edwards",7,6488.650000000001,2,2020-11-18,2022-08-05,926.95,3244.3250000000003
7c471618-c2fb-47f0-a658-35cc1667e230,Daugherty-Haney,5,1182.5,1,2021-12-24,2021-12-24,236.5,1182.5
7c4c0a3f-488c-4c70-bcc6-7b5e04c3d670,Jones-Montgomery,8,8411.76,1,2022-02-22,2022-02-22,1051.47,8411.76
7c4e6b39-f569-4d8f-886b-35ae9fa75c56,Delgado Group,9,8696.61,1,2022-11-26,2022-11-26,966.2900000000001,8696.61
7c4e9ae3-7a13-4d91-94c7-88f01b838a1f,Tate PLC,20,37822.2,4,2021-04-28,2023-10-22,1891.11,9455.55
7c4f86d7-153b-4ead-95e1-cc3c9ff7a5d9,Turner PLC,8,8946.64,3,2020-08-12,2023-08-01,1118.33,2982.213333333333
7c505c3b-8f62-4e86-ae25-ed651578d19f,Soto Inc,12,11515.32,4,2020-09-07,2022-10-17,959.61,2878.83
7c58c3c3-60df-4baa-a41e-cabf62008156,"Anderson, Lam and West",8,3257.28,1,2023-11-04,2023-11-04,407.16,3257.28
7c5ca34e-2b66-43c0-b0f3-b6d9d5eb3a81,Cook-Bush,12,3101.04,3,2022-12-13,2023-09-12,258.42,1033.68
7c605d95-92ad-4c6e-9f95-4791082d82ab,Yu PLC,24,12105.6,6,2020-11-18,2022-12-23,504.40000000000003,2017.6000000000001
7c62fc44-96ab-454b-960f-fef4873c7d1c,Henderson Group,10,602.6,1,2023-10-04,2023-10-04,60.260000000000005,602.6
7c63b99c-767f-42eb-96d0-23ec82348b42,Mills Inc,11,653.29,2,2022-10-07,2023-12-06,59.38999999999999,326.645
7c6501f5-f7f9-4a0f-9f36-b64dae896617,Young PLC,12,8259.24,2,2021-06-05,2022-01-01,688.27,4129.62
7c65542d-2760-41cc-b588-a6539fb5d97f,"Brown, Lewis and Benson",10,1733.8999999999996,2,2020-06-08,2022-02-18,173.38999999999996,866.9499999999998
7c6d3ebf-3618-4607-b5d8-694f085603d8,Molina-Chandler,23,2064.25,3,2020-08-23,2022-05-18,89.75,688.0833333333334
7c6d7bce-090f-4f64-9aaf-e9ae9d4dfa05,Murray-Walter,14,4316.9,2,2021-04-23,2021-08-08,308.34999999999997,2158.45
7c6dfd9e-d570-413c-8d9b-3baa4af5e84f,"Leonard, Carpenter and Knight",4,4441.8,2,2023-05-02,2023-09-27,1110.45,2220.9
7c715d46-131f-4a39-a2c1-e8f1602c59fe,Christian-Proctor,10,10192.6,2,2020-10-22,2022-04-16,1019.26,5096.3
7c7211bd-717d-4299-ad5a-bb6acd420c03,Hanson Inc,4,2301.0,2,2022-07-21,2023-01-25,575.25,1150.5
7c74daba-3e22-4ddf-82e8-f38587fbd3bf,Atkins and Sons,5,2453.6000000000004,1,2023-12-04,2023-12-04,490.7200000000001,2453.6000000000004
7c7c35ba-b727-42fc-bbc0-5235cc64e0bf,Cabrera PLC,1,381.42,1,2023-05-24,2023-05-24,381.42,381.42
7c7e0389-ef60-469f-a4f6-c1dd9375e6bf,"Lowe, Watts and Tucker",12,4266.4800000000005,2,2021-08-04,2023-12-06,355.54,2133.2400000000002
7c82741e-6f2b-43b7-96d5-fe5574214905,Hobbs-Green,17,220.15,3,2020-08-07,2023-10-20,12.950000000000001,73.38333333333334
7c8ca298-b31b-460b-ae57-e26e17e25f49,Yoder-Klein,23,17967.83,3,2020-06-15,2023-10-28,781.21,5989.276666666668
7c916362-8ed2-4d41-b2aa-a624ca02ab32,Stewart-Bautista,5,1064.0,1,2020-11-14,2020-11-14,212.8,1064.0
7c9167c1-1c6f-48d4-9ece-eb4d0f45a393,Jones Inc,17,16728.510000000002,3,2022-02-11,2022-12-11,984.0300000000001,5576.170000000001
7c916d3e-b3d9-4545-8aca-bc51e3e82663,"Porter, Dixon and Brown",13,16482.05,4,2022-02-06,2023-12-22,1267.85,4120.5125
7c93525f-29fc-4f9c-bb8c-04a5df29b6d2,"Bailey, Williamson and Johnson",9,12626.28,2,2021-10-06,2023-05-21,1402.92,6313.14
7c9ccf02-4ede-487f-a5fd-3d895dca5e00,Hernandez Inc,6,822.3000000000001,1,2021-03-09,2021-03-09,137.05,822.3000000000001
7c9ceece-93dd-4bc4-bd23-d57ffc29168f,Camacho-Williams,16,12388.32,3,2021-05-19,2023-09-22,774.27,4129.44
7ca02a73-91de-416a-ab34-5032d8b9ff8c,"Harvey, Soto and Cooke",13,10294.96,2,2020-03-09,2022-04-14,791.92,5147.48
7ca2c210-874a-4570-80ab-4d490349b00a,Martin Group,11,9815.189999999999,2,2021-03-20,2022-01-22,892.2899999999998,4907.594999999999
7cb6c1b7-3f3e-4a4b-8796-14f824fb8fcc,"Carr, Cruz and Powell",16,9281.28,3,2020-09-25,2022-07-11,580.08,3093.76
7cb86f7f-4cb3-4e0f-8c27-fd31ac8cf4c3,"Ray, Thompson and Edwards",3,751.3199999999999,1,2022-09-11,2022-09-11,250.43999999999997,751.3199999999999
7cbcccfb-87d6-4c66-8b2c-a14a31dde32e,Phelps Inc,14,13304.62,2,2020-05-29,2021-12-07,950.33,6652.31
7cbfcef0-52dd-4235-a159-71026f47d971,Burnett-Hoffman,7,174.01999999999998,1,2020-02-06,2020-02-06,24.859999999999996,174.01999999999998
7cc1680d-bdb8-4dba-bccb-319eda911a13,"Morgan, Harmon and Wilkins",27,17818.920000000002,4,2021-03-20,2022-07-14,659.96,4454.7300000000005
7cc65b84-f7fb-4d69-ae23-b2d8d31ca3f9,Owen Inc,8,5219.2,1,2023-07-04,2023-07-04,652.4,5219.2
7ccdba0c-d7f6-4348-bece-8924b520d424,"Watson, Wang and Holt",6,2294.64,1,2022-02-21,2022-02-21,382.44,2294.64
7ccf29d3-820f-42c2-91e1-9d52126572a3,Weber-Larson,1,154.57,1,2020-08-13,2020-08-13,154.57,154.57
7ccfc06d-dbaa-4d0f-bcf5-782bec3e1572,Dixon-Daniel,13,10337.470000000001,2,2020-06-20,2021-03-01,795.19,5168.735000000001
7ccff523-3b05-4233-9dcd-1473cda8fe9c,White PLC,5,245.9,1,2020-10-30,2020-10-30,49.18,245.9
7cd0426c-9705-45cc-b763-22a3a461c4db,Bolton-Rivera,14,4657.94,2,2021-01-26,2023-10-17,332.71,2328.97
7cd223f9-e592-410a-83f8-96e91603175b,Burgess Inc,5,6679.15,1,2023-10-28,2023-10-28,1335.83,6679.15
7cd2e448-b810-4891-8292-20c25ada783a,Vance-Gross,6,5435.9400000000005,1,2023-05-25,2023-05-25,905.9900000000001,5435.9400000000005
7cd66f94-3fc2-4aee-8601-776f21c21579,Evans-Rhodes,6,2185.92,1,2023-08-13,2023-08-13,364.32,2185.92
7cd869ec-d392-4275-82a1-9a1ba906ef46,"Marks, Moore and Watkins",13,15045.289999999999,2,2020-07-14,2022-09-01,1157.33,7522.6449999999995
7cda6d93-cf5d-46ab-bd1a-13c11a078c4e,Brown PLC,6,4900.26,1,2020-02-17,2020-02-17,816.71,4900.26
7cdb264c-6ff9-4820-9e7d-9711f3080ecd,Williams-Reeves,8,7767.12,1,2020-01-26,2020-01-26,970.89,7767.12
7ce16319-7ab2-415d-870b-44416370b6d8,Ferguson LLC,20,8737.2,5,2020-04-08,2023-09-29,436.86,1747.44
7ce2dfd3-2540-47a4-bc7c-15bddef54f34,"Fox, Kirby and Rowe",7,1816.43,2,2021-06-25,2022-12-27,259.49,908.215
7ce40f3d-c6f3-4439-a03e-f4b117af70a6,Hanson-Martin,1,1178.82,1,2023-01-19,2023-01-19,1178.82,1178.82
7ce46002-14c3-4a66-ad6b-f2f374527a29,"Walker, Martinez and Randall",8,7246.72,1,2021-11-10,2021-11-10,905.84,7246.72
7cef03b6-0722-434c-b072-b93b8de37d05,Duncan-Campbell,9,2870.64,2,2022-01-14,2023-06-05,318.96,1435.32
7cefe3b9-f825-4a1d-95c5-9d9de540125c,Kaiser-Schultz,43,18363.58,7,2020-02-05,2022-10-10,427.06000000000006,2623.3685714285716
7cf21179-cabe-469c-bd8f-78852b2d7759,"Chapman, Mccarthy and Pierce",11,12014.529999999999,2,2021-02-05,2023-10-04,1092.2299999999998,6007.264999999999
7cf83588-b0a3-434c-a421-95469ba98fed,"Jensen, Richardson and Hill",8,316.56,1,2023-03-20,2023-03-20,39.57,316.56
7cfcdf79-e6be-4385-8e26-69b3c05cb8b0,Dawson-Nelson,19,3312.08,2,2020-02-13,2023-11-03,174.32,1656.04
7cff52e8-cad0-4af7-a887-515144144a60,Hurst LLC,10,4574.2,1,2023-11-18,2023-11-18,457.41999999999996,4574.2
7d00fa3d-3aa9-44e7-8508-55d98dee2088,"Shaw, Jones and Gonzalez",12,6905.280000000001,2,2020-07-24,2021-07-05,575.44,3452.6400000000003
7d02713e-5d90-4806-9574-7968c726eb78,"Miller, Banks and Harris",8,5017.92,1,2023-12-05,2023-12-05,627.24,5017.92
7d04c844-d069-4d18-a6b8-04ca1bd949aa,Dixon Group,1,115.16,1,2023-11-21,2023-11-21,115.16,115.16
7d05c9a5-94d0-4ae3-aa99-a6a6d6628500,Wright Group,11,911.13,2,2020-04-01,2022-06-16,82.83,455.565
7d07d7ee-7f90-4037-98ca-45d85dfdf09d,Brown LLC,8,3218.88,3,2020-02-24,2022-01-22,402.36,1072.96
7d0825e5-9930-4b65-a1c4-8f459a956cc3,Miller-Vargas,11,3118.5,2,2021-04-15,2021-06-14,283.5,1559.25
7d111ef9-263a-40a1-a4e2-d4e58053dd6f,Perry Ltd,8,974.0,2,2020-01-15,2023-01-12,121.75,487.0
7d11b7f4-efae-4e60-937f-d39221bb9bac,Gamble Inc,9,488.43,1,2022-01-23,2022-01-23,54.27,488.43
7d125c7b-37ba-4cd0-be6b-fa44fbc0d553,Goodman-Miller,2,294.66,1,2020-11-27,2020-11-27,147.33,294.66
7d130b6b-84e1-4fb8-b659-6c737104b521,"Smith, Cox and Jones",1,919.77,1,2022-06-08,2022-06-08,919.77,919.77
7d13f8a0-19f7-48c8-9d88-d2de0da792ec,"Jimenez, Bruce and Griffin",29,30986.5,4,2020-02-07,2023-11-14,1068.5,7746.625
7d143931-023a-426f-9f49-fbedefb3a2aa,"Watkins, Alexander and Grimes",8,3304.16,1,2020-05-04,2020-05-04,413.02,3304.16
7d1525ba-9c5a-4743-8e6b-4db955c130d0,Smith-Clay,22,15609.22,4,2020-07-06,2023-03-30,709.51,3902.305
7d15a0b6-43e5-4320-a123-f730b11c6ad8,"Gill, Nguyen and Adams",5,2514.8,1,2022-02-19,2022-02-19,502.96000000000004,2514.8
7d15e029-fb5a-447d-8628-c6ce4bbcad30,Patterson-Johnston,39,1148.55,6,2020-08-20,2023-12-10,29.45,191.42499999999998
7d167aac-97c8-483f-9713-fe74d475550e,"Mathis, Blackwell and Hicks",2,289.92,1,2022-02-07,2022-02-07,144.96,289.92
7d181acf-0140-4f0e-90ee-6ff456c51f6b,"Marsh, Jones and Wade",12,5523.84,2,2023-02-21,2023-07-26,460.32,2761.92
7d1a4c59-8153-4874-942d-48cc295b9bf5,Elliott LLC,8,2816.88,1,2022-01-25,2022-01-25,352.11,2816.88
7d1d6b75-7c60-403f-8186-f24d427006a0,"Lee, Sandoval and Carter",29,6153.51,4,2020-03-24,2023-03-06,212.19,1538.3775
7d281211-dfed-4fa3-a4bc-9ff20c6c86e0,"Woods, Frederick and Morgan",36,9966.24,6,2020-06-08,2022-11-11,276.84,1661.04
7d298c20-47b6-477e-adb0-4115252b3bbe,"Parks, Peterson and Douglas",6,3882.96,1,2022-11-24,2022-11-24,647.16,3882.96
7d2b1948-4c18-4ac8-9c76-442f9915748b,"Beard, Williams and Brown",16,3276.8,2,2020-02-26,2023-12-07,204.8,1638.4
7d2b7925-134e-41d3-8680-15a39921d546,Walton-White,14,954.1,2,2021-01-11,2021-07-13,68.15,477.05
7d2d0e68-b2f9-4647-94fb-a7bbef7764d3,"Bailey, West and Smith",13,10950.160000000002,4,2020-04-01,2020-11-03,842.3200000000002,2737.5400000000004
7d31c590-a077-4f22-a76f-96a47a13fe37,Martinez LLC,7,3698.3100000000004,2,2020-08-04,2021-01-18,528.33,1849.1550000000002
7d32af1a-5f0d-4d8d-8dd9-08e1a06e9c6b,"Hoffman, Hanson and Horton",10,630.0,2,2021-12-28,2023-04-27,63.0,315.0
7d33426b-f6e4-4056-91b1-b7f6e0f64de4,"Baker, Freeman and Brown",8,5842.0,2,2020-09-20,2021-09-09,730.25,2921.0
7d370af5-5e7d-4e64-b910-6e607b42be43,Lynch-Hinton,14,746.6199999999999,3,2021-04-12,2023-09-04,53.32999999999999,248.8733333333333
7d38e7cd-4ed2-495a-8823-d0e9c33493e2,Johnson-Aguilar,6,7934.460000000001,1,2023-04-06,2023-04-06,1322.41,7934.460000000001
7d3b2ed1-17a1-4c83-a53c-2d5793b5875c,Gutierrez PLC,30,2948.7,4,2020-10-06,2023-05-06,98.28999999999999,737.175
7d3c8f45-1d3b-4c6a-b46d-6584960db1f4,"Leach, Taylor and Macias",9,12809.16,1,2022-08-05,2022-08-05,1423.24,12809.16
7d3e100c-6a9f-40a0-8b6f-6b8d8f3e2a37,"Ramos, Moore and Nelson",10,1004.1,1,2023-12-10,2023-12-10,100.41,1004.1
7d3f2487-c93b-46cf-a4b7-74b40032a1d8,"Stephenson, Taylor and Beard",9,7711.650000000001,1,2020-06-30,2020-06-30,856.85,7711.650000000001
7d415479-9bad-42dc-a034-c4b4250ba18d,Murphy LLC,9,8752.86,1,2022-07-06,2022-07-06,972.5400000000001,8752.86
7d4f3dc0-f17e-45a2-b254-694bce7d5706,Jones LLC,7,7311.150000000001,1,2022-04-27,2022-04-27,1044.45,7311.150000000001
7d56eeac-5fa2-4597-b395-667a2e9f7d9f,Garcia Ltd,6,991.68,1,2020-12-17,2020-12-17,165.28,991.68
7d59350b-6122-4f5d-9e19-a47686ab0e30,Peters-Wilson,2,602.18,1,2021-08-08,2021-08-08,301.09,602.18
7d5b60a2-a042-48ad-8bef-2ecf4d0473b6,"Jackson, Hicks and Alvarez",7,5972.33,1,2021-10-25,2021-10-25,853.1899999999999,5972.33
7d5d52ac-a5a6-4a72-94a3-7977993982e0,Cross Ltd,3,270.33,1,2021-03-12,2021-03-12,90.11,270.33
7d643a58-16e3-4b5b-939f-8e40dd307670,Huff Inc,9,6432.210000000001,1,2022-03-19,2022-03-19,714.69,6432.210000000001
7d65c8cd-1800-4074-b0e3-7ac5ae54184a,"Curry, Herrera and Daniels",1,297.65,1,2023-11-22,2023-11-22,297.65,297.65
7d65d0ff-5cba-4724-b106-e58949185cb0,"Murray, Carney and Bates",3,442.47,1,2022-05-18,2022-05-18,147.49,442.47
7d692929-e766-46eb-b37e-436678bf943d,"Cruz, Lyons and Anderson",5,762.8499999999999,1,2021-01-25,2021-01-25,152.57,762.8499999999999
7d6b6ae0-6b63-42fb-81ec-efdd5d711147,"Thompson, Palmer and Martinez",17,8793.25,3,2020-01-23,2020-09-29,517.25,2931.0833333333335
7d7860ec-8e95-45c9-8c1d-775ab2e838b8,Watson-Hoffman,21,4734.66,3,2021-12-27,2023-12-24,225.45999999999998,1578.22
7d7b495c-231b-4917-87e0-c36bfbe88e9b,Johnson LLC,34,19675.46,5,2021-05-22,2023-04-25,578.6899999999999,3935.0919999999996
7d83542d-71c4-48e5-91ec-01e9a50d2435,"Wiley, Moore and Morrow",16,1279.36,3,2020-02-11,2022-04-17,79.96,426.4533333333333
7d8671dd-a3a8-4e2e-9d06-f11ab595a318,Thomas and Sons,8,7105.6,1,2022-10-17,2022-10-17,888.2,7105.6
7d8ede90-09b1-499b-aa07-5c94e7084b6d,Johnson PLC,9,1290.7799999999997,2,2021-03-23,2022-06-20,143.41999999999996,645.3899999999999
7d8f3034-8d33-4f15-b45c-fe4d052005c2,"Nguyen, Brooks and Bryan",12,2476.92,2,2021-02-08,2022-08-09,206.41,1238.46
7d8fdfe5-21f4-4719-8fbc-8db777cba45f,Castillo-Randall,8,10874.56,1,2023-02-01,2023-02-01,1359.32,10874.56
7d9128ea-62d7-4a80-8168-7dbdde6c3b6b,Gonzales-Park,8,6564.24,1,2022-01-25,2022-01-25,820.53,6564.24
7d98230d-daaf-4e5d-94f3-bac225910bc0,Walter-Shelton,11,966.79,2,2021-03-03,2022-12-23,87.89,483.395
7d9b3f7a-b9e3-474e-ab6b-de084270bb4c,Yang-Estrada,8,1165.52,1,2021-08-18,2021-08-18,145.69,1165.52
7d9c4f69-87b4-43eb-ab6b-8ba136155ec9,Thompson-Livingston,2,117.76,1,2022-03-18,2022-03-18,58.88,117.76
7d9e58a2-0bf8-4887-909d-dc0fafe22a9c,Williamson Inc,15,16725.0,2,2022-04-06,2022-10-21,1115.0,8362.5
7d9fb2df-c65e-4996-ac6f-aaa0ae0c5ec7,"Mcdonald, Welch and Hamilton",16,8388.32,2,2020-07-20,2022-04-20,524.27,4194.16
7da25765-e92e-4c22-bcf0-87319e88380b,Brown-Williams,2,2552.28,1,2022-07-05,2022-07-05,1276.14,2552.28
7da33879-2a89-46c2-9e69-0c21cfd8071b,Bowen-Garcia,3,107.97,1,2020-04-04,2020-04-04,35.99,107.97
7da414e1-a785-4e81-9596-1a5b0ff24203,Sharp-Matthews,8,3138.88,1,2021-10-24,2021-10-24,392.36,3138.88
7db46e02-8a8d-4912-b920-3a50ab8b636c,Reed PLC,6,6412.62,4,2020-06-24,2021-08-20,1068.77,1603.155
7db86131-7700-4005-805a-bd3ae681fe20,Gallegos LLC,2,1698.96,1,2021-07-21,2021-07-21,849.48,1698.96
7db9713a-b709-4580-84c8-e32def26c26e,Martinez-Hawkins,1,194.91,1,2022-07-20,2022-07-20,194.91,194.91
7dba4448-bc08-4d1d-a325-a929be4b6c45,Ferguson-Torres,18,2230.0200000000004,3,2023-02-17,2023-10-12,123.89000000000003,743.3400000000001
7dba9731-5b40-4efe-afc3-e47d54fe35ac,Henry-Barron,19,11150.15,3,2020-01-01,2023-07-05,586.85,3716.7166666666667
7dbb1bd9-d973-4447-8192-0f3beafbf137,Howell Group,2,312.66,1,2021-06-26,2021-06-26,156.33,312.66
7dbc0767-c6e4-4aee-be13-363007cf7c6b,Cardenas PLC,4,576.96,1,2021-06-18,2021-06-18,144.24,576.96
7dc1e1e6-a89c-4efd-a896-8524f83df109,Hicks and Sons,19,9502.85,3,2021-11-17,2023-03-11,500.15000000000003,3167.616666666667
7dc6caa7-8607-4953-86db-558292919731,Greene Ltd,10,16305.7,1,2021-11-08,2021-11-08,1630.5700000000002,16305.7
7dcc3e32-8fca-4e77-9540-8da832c90e42,Russo Inc,24,8327.04,4,2020-09-22,2023-09-06,346.96000000000004,2081.76
7dccc7c9-a420-4e00-a426-5e809e7b94ea,Cherry Inc,6,3338.34,3,2022-02-22,2023-11-06,556.39,1112.78
7dd75ef5-5b88-4440-ad15-c158c4f5ffb1,Knight Group,29,8519.33,5,2022-02-25,2023-07-11,293.77,1703.866
7dd7a1cc-9bae-4c55-ab02-482eb5963ebf,"Peterson, Smith and Warren",22,12745.48,5,2021-01-11,2023-02-19,579.34,2549.096
7ddd565c-7500-4cda-906b-e94cfea22f18,Rose-Rodriguez,10,6740.2,1,2020-05-22,2020-05-22,674.02,6740.2
7de02412-5853-4b7b-9df0-5bf6f2f72190,Mitchell Inc,10,8881.3,2,2021-02-17,2023-03-13,888.1299999999999,4440.65
7de430df-5c69-47fc-90ea-2d7a340d5e97,Smith-Mccarty,16,6558.72,2,2020-08-21,2020-08-21,409.92,3279.36
7de46704-7f57-44f4-9b05-c080065d6c03,Frost-Jones,4,3554.56,1,2021-04-12,2021-04-12,888.64,3554.56
7de82a09-20dd-42dc-89b4-8c409c4ef561,"Nguyen, Meza and Perez",20,11164.8,4,2022-07-16,2023-12-15,558.24,2791.2
7de97575-b78d-42d9-978b-0fc6a724f77a,Cooper-Rangel,3,639.21,1,2022-07-21,2022-07-21,213.07000000000002,639.21
7dec5c4f-49d0-4891-acac-25156223ab62,Franco Inc,17,4753.54,2,2020-05-02,2023-01-04,279.62,2376.77
7deeace9-fae6-4066-a710-c1679f6f3ac5,Kim-Crawford,1,872.41,1,2022-04-20,2022-04-20,872.41,872.41
7df004df-31b7-42f0-8eb5-3bf6828ac7ec,Nunez-Carson,16,12155.68,3,2020-04-15,2021-01-24,759.73,4051.8933333333334
7df0febe-1155-46ea-9482-8660122e7d86,"Burns, Baker and Blankenship",9,6613.38,1,2021-02-02,2021-02-02,734.82,6613.38
7df2152b-fec8-464d-bf11-36d6c680c301,"Romero, Miller and Rodriguez",41,10366.44,7,2020-09-07,2023-03-13,252.84,1480.92
7df6c787-54f3-4aac-b906-f64166d424e1,Harrison-Owen,3,1178.43,2,2022-03-30,2022-05-17,392.81,589.215
7dfce50d-9fa8-4464-9d27-c43c020a425d,Chaney-Campos,11,12320.77,2,2022-04-06,2024-01-01,1120.07,6160.385
7dff8657-f0c2-49e7-b648-e55b8db86b97,"Novak, Parrish and Thornton",42,14022.54,7,2020-10-10,2023-12-19,333.87,2003.22
7e00139e-8a99-4d2f-a5f8-7a22fb07e47a,Morris-Jones,12,6506.879999999999,3,2021-10-10,2023-05-31,542.2399999999999,2168.9599999999996
7e099e7a-a531-479b-95e0-0267c692d1bd,Ayala Group,8,10153.28,1,2023-07-07,2023-07-07,1269.16,10153.28
7e0cb9b3-6805-4c76-aacd-2e05930dc9b4,Russell LLC,2,330.08,1,2022-06-24,2022-06-24,165.04,330.08
7e0ffb57-ff78-43d8-9a2d-df7739dc2432,Carlson Ltd,13,8643.96,2,2020-04-06,2022-01-21,664.92,4321.98
7e112ebe-6a52-413c-9d97-91b452735308,Lamb-Park,7,1092.5600000000002,1,2021-10-07,2021-10-07,156.08,1092.5600000000002
7e11db01-47f3-4443-bb8f-4de6f07278d0,"Bolton, Smith and Mccarthy",13,5459.48,3,2020-09-13,2022-08-07,419.96,1819.8266666666666
7e125711-801a-4fa6-af44-73ab74f1151e,"Schwartz, Lewis and Smith",17,3281.68,3,2021-09-09,2023-01-26,193.04,1093.8933333333332
7e173006-ee2f-45a1-9097-c91fb3e26ddf,"Jones, Graham and Waller",4,1937.24,1,2022-03-04,2022-03-04,484.31,1937.24
7e1a7c1e-b0aa-4b08-aca9-9e75ff4d792f,Bennett PLC,10,1427.2,2,2020-12-10,2021-12-13,142.72,713.6
7e1f900e-000f-41ec-bb60-a0d6351da3b4,"Ramsey, Davis and Alexander",2,3480.22,1,2022-09-17,2022-09-17,1740.11,3480.22
7e20ab24-dd16-4c20-90a1-2e66a8a8dd3c,Ward PLC,20,1710.8000000000002,4,2020-01-28,2021-12-30,85.54,427.70000000000005
7e22e235-bcc4-4085-b7f7-e146d7df24f9,"Miller, Robbins and Parker",7,6162.59,1,2023-05-12,2023-05-12,880.37,6162.59
7e278bfe-891f-401e-abcb-5e52c4b37a49,Skinner Group,10,4225.4,2,2022-08-18,2023-08-27,422.53999999999996,2112.7
7e2a61d1-8258-46da-b210-938578a476fd,"Middleton, Green and Rivera",25,38696.0,5,2020-12-22,2023-12-14,1547.84,7739.2
7e2e335d-447e-40c8-9a26-b5058aa84282,Weiss-Curtis,10,2167.0,1,2021-08-07,2021-08-07,216.7,2167.0
7e323c7e-7e65-4df5-b3f0-1b03214aec9b,Henry and Sons,9,2221.11,4,2020-06-18,2023-02-09,246.79000000000002,555.2775
7e3422b8-99e3-4c4b-acfe-49f5b428883a,"Johnson, Long and Anderson",17,9364.79,3,2020-12-26,2022-10-19,550.87,3121.596666666667
